HH_NUM,SOCEC,CITY,PER_DESCcounter,CONFIGcounter,HOME_APPcounter,PETS_RECcounter,HH_INSTAcounter,HH_SIZEcounter,PER_NUM,AGE,SEX,REL_TO_HOH,WT_TYPE,DROPPED,PER_MIT,OCCUPATION,EDUCATION,UNIT_NUM,PROVIDER,CABLE_TV,PARA_ANT,sum[BW_TVCOLOR_TV],PROVEDOR_DE_CABLE,COLOR_TV,RADIO,TELEPHONE,SAMP_ST_D,N_PER
722678,2,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,48,1,1,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,43,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,20,2,4,1,0,3,3,6,,,,,,,,,,,
,,,,,,,,,4,12,2,4,1,0,4,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230223,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
722709,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,73,1,1,1,0,1,3,1,,,,,,,,,,,
,,,,,,,,,2,64,2,3,1,0,2,3,3,,,,,,,,,,,
,,,,,,,,,3,41,2,4,1,0,3,3,2,,,,,,,,,,,
,,,,,,,,,4,6,1,5,1,0,4,4,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,4,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220310,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
722735,2,1,5,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,75,2,2,1,0,1,3,6,,,,,,,,,,,
,,,,,,,,,2,80,1,5,1,0,2,5,6,,,,,,,,,,,
,,,,,,,,,3,45,2,4,1,0,3,3,5,,,,,,,,,,,
,,,,,,,,,4,19,2,5,1,0,4,3,6,,,,,,,,,,,
,,,,,,,,,5,17,2,4,1,0,5,4,4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221104,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
722739,2,1,4,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,34,1,1,1,0,1,3,7,,,,,,,,,,,
,,,,,,,,,2,35,2,3,1,0,2,3,7,,,,,,,,,,,
,,,,,,,,,3,3,2,4,1,0,3,4,1,,,,,,,,,,,
,,,,,,,,,4,56,1,5,1,0,4,3,5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,3,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,3,2,3,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220715,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
722741,2,1,3,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,72,1,1,1,0,1,3,7,,,,,,,,,,,
,,,,,,,,,2,67,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,37,1,4,1,0,3,3,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
722743,2,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,63,1,1,1,0,1,3,7,,,,,,,,,,,
,,,,,,,,,2,62,2,3,1,0,2,3,7,,,,,,,,,,,
,,,,,,,,,3,26,2,4,1,0,3,3,6,,,,,,,,,,,
,,,,,,,,,4,81,2,5,1,0,4,3,3,,,,,,,,,,,
,,,,,,,,,5,56,2,5,1,0,5,3,6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220830,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
722762,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,39,2,2,1,0,1,3,4,,,,,,,,,,,
,,,,,,,,,2,10,2,4,1,0,2,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220720,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
722853,1,1,8,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,44,2,2,1,0,1,3,3,,,,,,,,,,,
,,,,,,,,,2,24,2,4,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,22,2,4,1,0,3,3,5,,,,,,,,,,,
,,,,,,,,,4,20,2,4,1,0,4,3,5,,,,,,,,,,,
,,,,,,,,,5,17,1,4,1,0,5,4,4,,,,,,,,,,,
,,,,,,,,,6,11,2,4,1,0,6,4,2,,,,,,,,,,,
,,,,,,,,,7,7,1,4,1,0,7,4,2,,,,,,,,,,,
,,,,,,,,,8,7,1,4,1,0,8,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230309,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
722870,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,61,2,2,1,0,1,3,3,,,,,,,,,,,
,,,,,,,,,2,23,2,4,1,0,2,3,4,,,,,,,,,,,
,,,,,,,,,3,14,1,4,1,0,3,4,4,,,,,,,,,,,
,,,,,,,,,4,53,2,5,1,0,4,3,3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221130,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
722886,1,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,48,1,1,1,0,1,3,3,,,,,,,,,,,
,,,,,,,,,2,50,2,3,1,0,2,3,3,,,,,,,,,,,
,,,,,,,,,3,29,1,4,1,0,3,3,7,,,,,,,,,,,
,,,,,,,,,4,25,2,4,1,0,4,3,5,,,,,,,,,,,
,,,,,,,,,5,9,2,4,1,0,5,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
722892,2,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,40,2,2,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,9,2,4,1,0,2,4,2,,,,,,,,,,,
,,,,,,,,,3,3,1,4,1,0,3,4,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,5,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230320,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
722894,2,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,46,1,1,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,34,2,3,1,0,2,3,4,,,,,,,,,,,
,,,,,,,,,3,17,2,4,1,0,3,4,4,,,,,,,,,,,
,,,,,,,,,4,4,1,5,1,0,4,4,1,,,,,,,,,,,
,,,,,,,,,5,4,1,5,1,0,5,4,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221024,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
722912,1,1,6,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,80,1,1,1,0,1,3,3,,,,,,,,,,,
,,,,,,,,,2,79,2,3,1,0,2,3,3,,,,,,,,,,,
,,,,,,,,,3,47,2,4,1,0,3,3,5,,,,,,,,,,,
,,,,,,,,,4,43,1,5,1,0,4,3,5,,,,,,,,,,,
,,,,,,,,,5,21,2,5,1,0,5,3,6,,,,,,,,,,,
,,,,,,,,,6,16,2,4,1,0,6,4,5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,3,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,3,2,3,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
722938,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,44,1,1,1,0,1,3,2,,,,,,,,,,,
,,,,,,,,,2,44,2,3,1,0,2,3,3,,,,,,,,,,,
,,,,,,,,,3,16,2,4,1,0,3,4,2,,,,,,,,,,,
,,,,,,,,,4,13,1,4,1,0,4,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
723004,1,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,22,1,1,1,0,1,3,4,,,,,,,,,,,
,,,,,,,,,2,33,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,13,2,4,1,0,3,4,3,,,,,,,,,,,
,,,,,,,,,4,11,1,4,1,0,4,4,2,,,,,,,,,,,
,,,,,,,,,5,4,1,4,1,0,5,4,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230228,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
723020,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,67,1,1,1,0,1,3,2,,,,,,,,,,,
,,,,,,,,,2,57,2,3,1,0,2,3,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221014,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
723032,1,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,32,2,2,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,56,1,5,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,48,2,5,1,0,3,3,3,,,,,,,,,,,
,,,,,,,,,4,26,1,5,1,0,4,3,5,,,,,,,,,,,
,,,,,,,,,5,15,1,5,1,0,5,4,4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220509,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
723061,3,1,6,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,49,1,1,1,0,1,3,7,,,,,,,,,,,
,,,,,,,,,2,52,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,31,2,4,1,0,3,3,7,,,,,,,,,,,
,,,,,,,,,4,23,2,4,1,0,4,3,7,,,,,,,,,,,
,,,,,,,,,5,78,2,5,1,0,5,4,4,,,,,,,,,,,
,,,,,,,,,6,63,1,5,1,0,6,4,3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,3,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,3,3,3,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220601,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
723064,1,1,6,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,75,2,2,1,0,1,3,2,,,,,,,,,,,
,,,,,,,,,2,41,1,4,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,40,1,4,1,0,3,3,5,,,,,,,,,,,
,,,,,,,,,4,36,2,4,1,0,4,3,4,,,,,,,,,,,
,,,,,,,,,5,13,1,5,1,0,5,4,3,,,,,,,,,,,
,,,,,,,,,6,10,1,5,1,0,6,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221010,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
723066,1,1,3,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,71,1,2,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,29,1,4,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,21,1,4,1,0,3,3,5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230310,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
723091,1,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,31,1,1,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,26,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,1,1,4,1,0,3,5,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220720,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
723113,1,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,50,1,1,1,0,1,3,3,,,,,,,,,,,
,,,,,,,,,2,44,2,3,1,0,2,3,2,,,,,,,,,,,
,,,,,,,,,3,13,2,4,1,0,3,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230131,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
723136,3,1,3,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,66,1,1,1,0,1,3,7,,,,,,,,,,,
,,,,,,,,,2,66,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,34,1,4,1,0,3,3,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,3,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,3,3,3,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220707,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
723153,2,1,3,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,62,1,1,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,46,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,16,2,4,1,0,3,3,5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230301,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
723154,3,1,3,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,39,2,2,1,0,1,3,8,,,,,,,,,,,
,,,,,,,,,2,13,1,4,1,0,2,4,4,,,,,,,,,,,
,,,,,,,,,3,11,1,4,1,0,3,4,3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230116,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
723211,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,68,1,2,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,45,1,4,1,0,2,3,6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220512,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
723248,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,80,2,2,1,0,1,3,2,,,,,,,,,,,
,,,,,,,,,2,8,2,5,1,0,2,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,3,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230308,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
723255,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,65,2,2,1,0,1,3,2,,,,,,,,,,,
,,,,,,,,,2,33,1,4,1,0,2,3,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230302,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
723258,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,39,1,2,1,0,1,3,3,,,,,,,,,,,
,,,,,,,,,2,15,2,4,1,0,2,4,3,,,,,,,,,,,
,,,,,,,,,3,13,1,4,1,0,3,4,2,,,,,,,,,,,
,,,,,,,,,4,11,1,4,1,0,4,4,3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221219,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
723267,1,1,8,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,63,1,1,1,0,1,3,1,,,,,,,,,,,
,,,,,,,,,2,61,2,3,1,0,2,3,3,,,,,,,,,,,
,,,,,,,,,3,26,1,4,1,0,3,3,4,,,,,,,,,,,
,,,,,,,,,4,23,2,4,1,0,4,3,4,,,,,,,,,,,
,,,,,,,,,5,13,2,4,1,0,5,4,4,,,,,,,,,,,
,,,,,,,,,6,9,1,5,1,0,6,4,2,,,,,,,,,,,
,,,,,,,,,7,7,1,5,1,0,7,4,2,,,,,,,,,,,
,,,,,,,,,8,8,1,5,1,0,8,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,3,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
723279,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,68,2,1,1,0,1,3,7,,,,,,,,,,,
,,,,,,,,,2,36,2,3,1,0,2,3,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,6,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
723309,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,63,1,1,1,0,1,3,2,,,,,,,,,,,
,,,,,,,,,2,32,2,3,1,0,2,3,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220427,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
723319,2,1,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,41,1,1,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,44,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,19,2,4,1,0,3,3,5,,,,,,,,,,,
,,,,,,,,,4,9,2,4,1,0,4,4,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230126,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
723372,1,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,47,2,2,1,0,1,3,2,,,,,,,,,,,
,,,,,,,,,2,23,1,4,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,17,1,4,1,0,3,4,5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
723373,2,1,5,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,45,1,1,1,0,1,3,6,,,,,,,,,,,
,,,,,,,,,2,45,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,3,13,2,4,1,0,3,4,6,,,,,,,,,,,
,,,,,,,,,4,9,2,4,1,0,4,4,2,,,,,,,,,,,
,,,,,,,,,5,4,1,4,1,0,5,4,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,5,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20221212,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
723427,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,45,1,1,1,0,1,3,5,,,,,,,,,,,
,,,,,,,,,2,55,2,3,1,0,2,3,5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,3,1,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20230118,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
723445,2,1,10,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,74,1,1,1,0,1,3,7,,,,,,,,,,,
,,,,,,,,,2,63,2,3,1,0,2,3,3,,,,,,,,,,,
,,,,,,,,,3,29,1,4,1,0,3,3,4,,,,,,,,,,,
,,,,,,,,,4,28,2,5,1,0,4,3,5,,,,,,,,,,,
,,,,,,,,,5,9,2,5,1,0,5,4,2,,,,,,,,,,,
,,,,,,,,,6,8,1,5,1,0,6,4,2,,,,,,,,,,,
,,,,,,,,,7,39,2,4,1,0,7,3,6,,,,,,,,,,,
,,,,,,,,,8,37,1,4,1,0,8,3,7,,,,,,,,,,,
,,,,,,,,,9,35,2,4,1,0,9,3,5,,,,,,,,,,,
,,,,,,,,,10,33,2,4,1,0,10,3,7,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,2,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,2,3,2,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20220722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
723472,1,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1,81,2,2,1,0,1,3,2,,,,,,,,,,,
,,,,,,,,,2,46,2,4,1,0,2,3,4,,,,,,,,,,,
,,,,,,,,,3,41,2,4,1,0,3,3,6,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1,211,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,0,1,3,1,0,,,
